Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Wed, 13 Apr 2022 09:14:27 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
1956-0036-PHL,1956,0036,,Natural,Meteorological,Storm,,,,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1956,7,,1956,7,,50,,,,,,,,,,,10.03187404,,,,
1957-0032-PHL,1957,0032,,Natural,Meteorological,Storm,Tropical cyclone,,,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1957,7,,1957,7,,89,,,,,,,,,,,10.36708506,,,,
1959-0049-PHL,1959,0049,,Natural,Meteorological,Storm,Tropical cyclone,,,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1959,12,,1959,12,,29,,,,,,,,,,,10.75766455,,,,
1960-0015-PHL,1960,0015,,Natural,Geophysical,Earthquake,Tsunami,,,Philippines (the),PHL,South-Eastern Asia,Asia,Nationwide,,,,,,,,,Richter,,,,,1960,5,22,1960,5,22,32,,,,,,,,,,,10.91450689,,,,
1960-0047-PHL,1960,0047,,Natural,Hydrological,Landslide,Landslide,,,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,,,,,,1960,1,,1960,1,,40,,,,,,,,,,,10.91450689,,,,
1960-0012-PHL,1960,0012,,Natural,Meteorological,Storm,Tropical cyclone,,Karen,Philippines (the),PHL,South-Eastern Asia,Asia,South Wet of Manilla,,,,,,,,,Kph,,,,,1960,4,22,1960,4,22,56,,,,,,,,,2000,18324,10.91450689,,,,
1960-0019-PHL,1960,0019,,Natural,Meteorological,Storm,Tropical cyclone,,Lucille,Philippines (the),PHL,South-Eastern Asia,Asia,Luzon,,,,,,,,,Kph,,,,,1960,5,24,1960,5,24,234,,,,,,,,,,,10.91450689,,,,
1960-0020-PHL,1960,0020,,Natural,Meteorological,Storm,Tropical cyclone,,Olive,Philippines (the),PHL,South-Eastern Asia,Asia,South Luzon,,,,,,,,,Kph,,,,,1960,6,23,1960,6,23,100,,50000,,50000,,,,,,,10.91450689,,,,
1960-0028-PHL,1960,0028,,Natural,Meteorological,Storm,Tropical cyclone,,Kit,Philippines (the),PHL,South-Eastern Asia,Asia,"Central, South Luzon",,,,,,,,,Kph,,,,,1960,10,3,1960,10,3,150,,375000,,375000,,,,,,,10.91450689,,,,
1960-0029-PHL,1960,0029,,Natural,Meteorological,Storm,Tropical cyclone,,Lola,Philippines (the),PHL,South-Eastern Asia,Asia,Luzon,,,,,,,,,Kph,,,,,1960,10,8,1960,10,8,58,,,,,,,,,30000,274864,10.91450689,,,,
1960-0053-PHL,1960,0053,,Natural,Meteorological,Storm,,,,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1960,8,,1960,8,,33,,,,,,,,,,,10.91450689,,,,
1961-0018-PHL,1961,0018,,Technological,Technological,Industrial accident,Fire,,Commercial block,Philippines (the),PHL,South-Eastern Asia,Asia,"Binondo, Manila",,,,,,,,,m3,,,,,1961,5,19,1961,5,19,15,,,,,,,,,49505,448766,11.03136672,,,,
1962-0029-PHL,1962,0029,,Natural,Meteorological,Storm,Tropical cyclone,,,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1962,7,,1962,7,,41,,,,,,,,,,,11.16361251,,,,
1962-0032-PHL,1962,0032,,Natural,Meteorological,Storm,Tropical cyclone,,,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1962,8,,1962,8,,156,,,,,,,,,,,11.16361251,,,,
1962-0010-THA,1962,0010,,Natural,Meteorological,Storm,Tropical cyclone,,Harriet,Thailand,THA,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1962,10,27,1962,10,27,769,,,,,,,,,19000,170196,11.16361251,,,,
1963-0012-MMR,1963,0012,,Natural,Meteorological,Storm,Tropical cyclone,,,Myanmar,MMR,South-Eastern Asia,Asia,Akyab,,,,,,,,,Kph,,,,,1963,5,25,1963,5,25,,,,200,200,,,,,,,11.30199869,,,,
1963-0004-MMR,1963,0004,,Natural,Biological,Epidemic,Bacterial disease,,Cholera,Myanmar,MMR,South-Eastern Asia,Asia,,,,,,,,,,Vaccinated,,,,,1963,,,1963,,,,,,,,,,,,,,11.30199869,,,,
1963-0017-PHL,1963,0017,,Natural,Meteorological,Storm,Tropical cyclone,,Carmen,Philippines (the),PHL,South-Eastern Asia,Asia,North Luzon,,,,,,,,,Kph,,,,,1963,8,10,1963,8,10,1,,,2000,2000,,,,,,,11.30199869,,,,
1964-0057-MMR,1964,0057,,Technological,Technological,Miscellaneous accident,Fire,,,Myanmar,MMR,South-Eastern Asia,Asia,Tenasserim Coast,,,,,,,,,,,,,,1964,10,,1964,10,,,,3300,,3300,,,,,50,437,11.44654275,,,,
1964-0037-PHL,1964,0037,,Natural,Meteorological,Storm,Tropical cyclone,,Winnie (Dading),Philippines (the),PHL,South-Eastern Asia,Asia,"South, Central Luzon",,,,Yes,,,,,Kph,,,,,1964,6,29,1964,6,29,56,163,924125,,924288,,,,,8000,69890,11.44654275,,,,
1964-0065-PHL,1964,0065,,Natural,Meteorological,Storm,Tropical cyclone,,Louise,Philippines (the),PHL,South-Eastern Asia,Asia,"North Mindanao, South Luzon",,,,Yes,,,,,Kph,,,,,1964,11,19,1964,11,19,580,1258,300000,,301258,,,,,35000,305769,11.44654275,,,,
1965-0060-MMR,1965,0060,,Natural,Meteorological,Storm,Tropical cyclone,,,Myanmar,MMR,South-Eastern Asia,Asia,"South, Central",,,,Yes,,,,,Kph,,,,,1965,10,23,1965,10,23,100,,500000,,500000,,,,,1000,8600,11.62799038,,,,
1965-0014-MMR,1965,0014,,Technological,Technological,Miscellaneous accident,Fire,,,Myanmar,MMR,South-Eastern Asia,Asia,"(1) Weluwun Qtr, Rangoon, (2) W. Okkyin Qtr, Rangoon, (3) Palaing Qtr, Mandalay",,,,Yes,,,,,,,,,,1965,3,3,1965,3,3,,,8300,,8300,,,,,1065,9159,11.62799038,,,,
1965-0063-MMR,1965,0063,,Natural,Hydrological,Flood,,,,Myanmar,MMR,South-Eastern Asia,Asia,Yamenthin district,,,,,,,,,Km2,,,,,1965,11,10,1965,11,10,34,,,,,,,,,,,11.62799038,,,,
1965-0066-MYS,1965,0066,,Natural,Hydrological,Flood,,,,Malaysia,MYS,South-Eastern Asia,Asia,Peninsular East coast,,,,Yes,,,,,Km2,,,,,1965,12,3,1965,12,3,6,,300000,,300000,,,,,1000,8600,11.62799038,,,,
1965-0058-PHL,1965,0058,,Natural,Geophysical,Volcanic activity,Ash fall,,Mt. Taal,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,Yes,,,,,,,,,,1965,9,28,1965,9,28,355,785,50000,8000,58785,,,,,10000,85999,11.62799038,,,,
1965-0042-PHL,1965,0042,,Natural,Meteorological,Storm,Tropical cyclone,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Cotabato, Luzon",,,,,,,,,Kph,,,,,1965,7,12,1965,7,12,37,,,,,,,,,,,11.62799038,,,,
1965-0026-PHL,1965,0026,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,Lucena city,,,,Yes,,,,,,,,,,1965,5,4,1965,5,4,,,7000,,7000,,,,,10000,85999,11.62799038,,,,
1966-0064-LAO,1966,0064,,Natural,Hydrological,Flood,Riverine flood,,,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,,,,,Yes,,,,,Km2,,,,,1966,8,25,1966,8,25,300,,70000,2000,72000,,,,,15300,127728,11.97858736,,,,
1966-0091-PHL,1966,0091,,Natural,Meteorological,Storm,Tropical cyclone,,Aning,Philippines (the),PHL,South-Eastern Asia,Asia,"Visayas, South Luzon",,,,Yes,,,,,Kph,,,,,1966,12,28,1966,12,28,18,,196000,90000,286000,,,,,1000,8348,11.97858736,,,,
1966-0027-PHL,1966,0027,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,Iloilo City,,,,Yes,,,,,,,,,,1966,2,7,1966,2,7,,,10430,,10430,,,,,12000,100179,11.97858736,,,,
1966-0067-THA,1966,0067,,Natural,Hydrological,Flood,Riverine flood,,,Thailand,THA,South-Eastern Asia,Asia,Chiengrai to Ubon,,,,Yes,,,,,Km2,,,,,1966,9,,1966,9,,6,200,200000,5000,205200,,,,,1000,8348,11.97858736,,,,
1967-0036-MMR,1967,0036,,Natural,Meteorological,Storm,Tropical cyclone,,,Myanmar,MMR,South-Eastern Asia,Asia,"Arakan Coast, West Irraw",,,,Yes,,,,,Kph,,,,,1967,5,16,1967,5,16,100,200,130000,,130200,,,,,5000,40615,12.31072819,,,,
1967-0068-MMR,1967,0068,,Natural,Meteorological,Storm,Tropical cyclone,,,Myanmar,MMR,South-Eastern Asia,Asia,"North West Coast-Akyab, Monywa",,,,Yes,,,,,Kph,,,,,1967,10,23,1967,10,23,178,,27319,,27319,,,,,3200,25994,12.31072819,,,,
1967-0040-MYS,1967,0040,,Technological,Technological,Miscellaneous accident,Fire,,,Malaysia,MYS,South-Eastern Asia,Asia,Pulau Ketam (West coast),,,,Yes,,,,,,,,,,1967,6,8,1967,6,8,,,3000,,3000,,,,,2600,21120,12.31072819,,,,
1967-0002-MYS,1967,0002,,Natural,Hydrological,Flood,,,,Malaysia,MYS,South-Eastern Asia,Asia,"Kelantan, Trengganu",,,,Yes,,,,,Km2,,,,,1967,1,,1967,1,,50,,125000,15000,140000,,,,,25600,207949,12.31072819,,,,
1967-0071-PHL,1967,0071,,Natural,Meteorological,Storm,Tropical cyclone,,Emma (Welming),Philippines (the),PHL,South-Eastern Asia,Asia,"Samar Island, Visayas, Bicol, Southern Tagalog, Central Luzon",,,,Yes,,,,,Kph,,,,,1967,11,3,1967,11,3,107,,137000,,137000,,,,,26500,215259,12.31072819,,,,
1968-0061-PHL,1968,0061,,Natural,Geophysical,Earthquake,Ground movement,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Luzon Is., Manila",,Tsunami/Tidal wave,,Yes,,,,,Richter,16.316,122.067,04:19,,1968,8,2,1968,8,2,271,261,,,261,,,,,5000,38951,12.83661491,,,,
1968-0072-LAO,1968,0072,,Natural,Hydrological,Flood,,,,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,"South, along Mekong river",,,,Yes,,,,,Km2,,,,,1968,9,5,1968,9,5,2,,9000,600,9600,,,,,1280,9971,12.83661491,,,,
1968-0049-MMR,1968,0049,,Natural,Meteorological,Storm,Tropical cyclone,,,Myanmar,MMR,South-Eastern Asia,Asia,North Arakan Coast,,,,Yes,,,,,Kph,,,,,1968,5,10,1968,5,10,1070,,60000,30000,90000,,,,,2500,19476,12.83661491,,,,
1968-0044-MYS,1968,0044,,Natural,Biological,Epidemic,Bacterial disease,,Cholera,Malaysia,MYS,South-Eastern Asia,Asia,West Malaysia,,,,Yes,,,,,Vaccinated,,,,,1968,5,,1968,5,,2,,5,,5,,,,,,,12.83661491,,,,
1968-0019-MYS,1968,0019,,Natural,Meteorological,Storm,,,,Malaysia,MYS,South-Eastern Asia,Asia,"Johore, S. Lowlands",,,,,,,,,Kph,,,,,1968,1,7,1968,1,7,21,,10000,,10000,,,,,,,12.83661491,,,,
1968-0041-PHL,1968,0041,,Natural,Geophysical,Volcanic activity,Ash fall,,Mount Mayon,Philippines (the),PHL,South-Eastern Asia,Asia,"Albay province, Luzon",,,,Yes,,,,,,,,,,1968,4,20,1968,4,20,3,,45000,6000,51000,,,,,5000,38951,12.83661491,,,,
1968-0065-PHL,1968,0065,,Natural,Meteorological,Storm,Tropical cyclone,,Shirley,Philippines (the),PHL,South-Eastern Asia,Asia,Luzon,,,,,,,,,Kph,,,,,1968,8,17,1968,8,17,,,,,,,,,,,,12.83661491,,,,
1968-0083-PHL,1968,0083,,Natural,Meteorological,Storm,Tropical cyclone,,"Mamie, Nina, Ora",Philippines (the),PHL,South-Eastern Asia,Asia,"South Visayas, Samar, Luzon",,,,Yes,,,,,Kph,,,,,1968,11,22,1968,11,22,50,,187330,39313,226643,,,,,9600,74786,12.83661491,,,,
1968-0024-PHL,1968,0024,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,Mindanao,,,,,,,,,Km2,,,,,1968,1,16,1968,1,16,29,,,,,,,,,,,12.83661491,,,,
1968-0036-THA,1968,0036,,Technological,Technological,Miscellaneous accident,Fire,,,Thailand,THA,South-Eastern Asia,Asia,Chiang Khan,,,,Yes,,,,,,,,,,1968,3,16,1968,3,16,,,500,,500,,,,,700,5453,12.83661491,,,,
1969-0086-LAO,1969,0086,,Natural,Hydrological,Flood,,,,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,Vientiane plains,,,,Yes,,,,,Km2,,,,,1969,8,15,1969,8,15,,,,,,,,,,,,13.53780013,,,,
1969-0062-MMR,1969,0062,,Technological,Technological,Miscellaneous accident,Fire,,,Myanmar,MMR,South-Eastern Asia,Asia,Sagaing,,,,Yes,,,,,,,,,,1969,3,30,1969,3,30,11,,7615,,7615,,,,,2689,19863,13.53780013,,,,
1969-0115-PHL,1969,0115,,Natural,Geophysical,Volcanic activity,Ash fall,,Mount Kanlaon,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,,,,,,1969,10,5,1969,10,5,,,1700,,1700,,,,,,,13.53780013,,,,
1969-0080-PHL,1969,0080,,Natural,Meteorological,Storm,Tropical cyclone,,Viola,Philippines (the),PHL,South-Eastern Asia,Asia,North,,,,,,,,,Kph,,,,,1969,7,21,1969,7,21,11,,,,,,,,,,,13.53780013,,,,
1969-0116-PHL,1969,0116,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Binondo, Manila",,,,,,,,,,,,,,1969,1,1,1969,1,1,,,1192,,1192,,,,,636,4698,13.53780013,,,,
1969-0117-PHL,1969,0117,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Catbalogan, Western Samar",,,,,,,,,,,,,,1969,2,27,1969,2,27,,,212,,212,,,,,382,2822,13.53780013,,,,
1969-0118-PHL,1969,0118,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Cebu city, Lapu-Lapu city",,,,,,,,,,,,,,1969,3,8,1969,3,8,,,500,,500,,,,,1018,7520,13.53780013,,,,
1969-0119-PHL,1969,0119,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,Cotabato city,,,,,,,,,,,,,,1969,4,12,1969,4,12,,,200,,200,,,,,763,5636,13.53780013,,,,
1969-0120-PHL,1969,0120,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Sangay, Negros Occidental",,,,,,,,,,,,,,1969,3,23,1969,3,23,,,152,,152,,,,,509,3760,13.53780013,,,,
1970-0046-MMR,1970,0046,,Natural,Hydrological,Flood,Flash flood,,,Myanmar,MMR,South-Eastern Asia,Asia,Pyinmana,,,,,,,,,Km2,,,,,1970,9,8,1970,9,8,90,,,,,,,,,,,14.32816969,,,,
1970-0070-MYS,1970,0070,,Natural,Hydrological,Flood,,,,Malaysia,MYS,South-Eastern Asia,Asia,"West Malaysia, Capital",,,,Yes,,,,,Km2,,,,,1970,12,26,1970,12,26,61,,243000,,243000,,,,,37000,258233,14.32816969,,,,
1970-0004-PHL,1970,0004,,Natural,Geophysical,Earthquake,Ground movement,,,Philippines (the),PHL,South-Eastern Asia,Asia,Luzon,,,,,,,,,Richter,15.791,121.630,,,1970,4,7,1970,4,7,14,200,,,200,,,,,,,14.32816969,,,,
1970-0043-PHL,1970,0043,,Natural,Meteorological,Storm,Tropical cyclone,,Fran & Georgia,Philippines (the),PHL,South-Eastern Asia,Asia,"(1) Bulacan, Pampg (Manila) - (2) Aurora (Quezon province)",,,,Yes,,,,,Kph,,,,,1970,8,31,1970,8,31,137,,78000,67200,145200,,,,,2353,16422,14.32816969,,,,
1970-0056-PHL,1970,0056,,Natural,Meteorological,Storm,Tropical cyclone,,"Joan, Kate",Philippines (the),PHL,South-Eastern Asia,Asia,"(1) Bicol area, (2) Mindanao",,,,Yes,,,,,Kph,,,,,1970,10,13,1970,10,13,1551,985,1214000,,1214985,,,,,85500,596727,14.32816969,,,,
1970-0064-PHL,1970,0064,,Natural,Meteorological,Storm,Tropical cyclone,,Patsy,Philippines (the),PHL,South-Eastern Asia,Asia,Manila (Quezon province),,,,Yes,,,,,Kph,,,,,1970,11,19,1970,11,19,786,2075,430000,,432075,,,,,97656,681566,14.32816969,,,,
1970-0076-PHL,1970,0076,,Natural,Meteorological,Storm,Tropical cyclone,,Oyang,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1970,9,4,1970,9,4,42,,,,,,,,,,,14.32816969,,,,
1970-0077-PHL,1970,0077,,Natural,Meteorological,Storm,Tropical cyclone,,Katy (Pitang),Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1970,9,8,1970,9,8,,,1326,,1326,,,,,598,4174,14.32816969,,,,
1970-0078-PHL,1970,0078,,Natural,Meteorological,Storm,Tropical cyclone,,Sening,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1970,9,12,1970,9,12,575,1593,,,1593,,,,,12110,84519,14.32816969,,,,
1970-0079-PHL,1970,0079,,Natural,Meteorological,Storm,Tropical cyclone,,Titang,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1970,9,16,1970,9,16,631,76,,,76,,,,,47397,330796,14.32816969,,,,
1970-0080-PHL,1970,0080,,Natural,Meteorological,Storm,Tropical cyclone,,Yoling,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1970,11,17,1970,11,17,80,248,17044,,17292,,,,,12785,89230,14.32816969,,,,
1971-0048-LAO,1971,0048,,Natural,Hydrological,Flood,,,,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,Vientiane,,,,Yes,,,,,Km2,,,,,1971,8,17,1971,8,17,14,,100000,15000,115000,,,,,200,1338,14.94324951,,,,
1971-0026-PHL,1971,0026,,Natural,Meteorological,Storm,Tropical cyclone,,Wanda,Philippines (the),PHL,South-Eastern Asia,Asia,"Visayas, Palawan",,,,,,,,,Kph,,,,,1971,4,22,1971,4,22,95,,,,,,,,,700,4684,14.94324951,,,,
1971-0036-PHL,1971,0036,,Natural,Meteorological,Storm,Tropical cyclone,,Dinah (Herming),Philippines (the),PHL,South-Eastern Asia,Asia,Central,,,,,,,,,Kph,,,,,1971,5,24,1971,5,24,57,3,,32500,32503,,,,,590,3948,14.94324951,,,,
1971-0054-PHL,1971,0054,,Natural,Meteorological,Storm,Tropical cyclone,,Elaine,Philippines (the),PHL,South-Eastern Asia,Asia,Central,,,,,,,,,Kph,,,,,1971,10,2,1971,10,2,37,,,12000,12000,,,,,,,14.94324951,,,,
1971-0055-PHL,1971,0055,,Natural,Meteorological,Storm,Tropical cyclone,,Gloria,Philippines (the),PHL,South-Eastern Asia,Asia,North Luzon,,,,,,,,,Kph,,,,,1971,10,9,1971,10,9,57,8,,2000,2008,,,,,,,14.94324951,,,,
1972-0066-MMR,1972,0066,,Technological,Technological,Miscellaneous accident,Fire,,,Myanmar,MMR,South-Eastern Asia,Asia,Mergui,,,,Yes,,,,,,,,,,1972,12,16,1972,12,16,5,,20000,,20000,,,,,2800,18144,15.43223267,,,,
1972-0015-PHL,1972,0015,,Natural,Meteorological,Storm,Tropical cyclone,,Kit (Asiang),Philippines (the),PHL,South-Eastern Asia,Asia,Visayan Islands,,,,,,,,,Kph,,,,,1972,1,6,1972,1,6,204,28,,,28,,,,,23000,149039,15.43223267,,,,
1972-0040-PHL,1972,0040,,Natural,Meteorological,Storm,Tropical cyclone,,Ora,Philippines (the),PHL,South-Eastern Asia,Asia,South Luzon,,,,,,,,,Kph,,,,,1972,6,23,1972,6,23,131,,385000,,385000,,,,,15000,97199,15.43223267,,,,
1972-0064-PHL,1972,0064,,Natural,Meteorological,Storm,Tropical cyclone,,Therese (Undang),Philippines (the),PHL,South-Eastern Asia,Asia,"South, Misamis province",,,,Yes,,,,,Kph,,,,,1972,12,3,1972,12,3,100,650,80000,27000,107650,,,,,10000,64799,15.43223267,,,,
1972-0042-PHL,1972,0042,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Central, NorthLuzon",,,,Yes,,,,,Km2,,,,,1972,7,,1972,7,,653,,2400000,370647,2770647,,,,,220000,1425588,15.43223267,,,,
1973-0017-PHL,1973,0017,,Natural,Geophysical,Earthquake,Ground movement,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Luzon, Tablas Is., Quezon city, Calaug, Lopez, Guiayangan",,,,,,,,7,Richter,13.372,122.787,16:30,,1973,3,17,1973,3,17,14,64,,,64,,,,,450,2746,16.3855937,,,,
1973-0042-PHL,1973,0042,,Natural,Meteorological,Storm,Tropical cyclone,,Nora (Luming),Philippines (the),PHL,South-Eastern Asia,Asia,Northern Luzon,,,,,,,,,Kph,,,,,1973,10,4,1973,10,4,26,,,,,,,,,2000,12206,16.3855937,,,,
1973-0044-PHL,1973,0044,,Natural,Meteorological,Storm,Tropical cyclone,,Ruth,Philippines (the),PHL,South-Eastern Asia,Asia,Central Luzon,,,,,,,,,Kph,,,,,1973,10,14,1973,10,14,50,,,45000,45000,,,,,5000,30515,16.3855937,,,,
1973-0049-PHL,1973,0049,,Natural,Meteorological,Storm,Tropical cyclone,,Vera,Philippines (the),PHL,South-Eastern Asia,Asia,"(1) Central, (2) Capiz province",,,,Yes,,,,,Kph,,,,,1973,11,20,1973,11,20,270,24,3400000,,3400024,,,,,,,16.3855937,,,,
1973-0083-PHL,1973,0083,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,Cotabato,,,,,,,,,Km2,,,,,1973,9,7,1973,9,7,3,,5000,,5000,,,,,493,3009,16.3855937,,,,
1974-0013-KHM,1974,0013,,Technological,Technological,Miscellaneous accident,Fire,,,Cambodia,KHM,South-Eastern Asia,Asia,Doemkor district (Phnom Penh),,,,Yes,,,,,,,,,,1974,2,11,1974,2,11,130,164,10000,,10164,,,,,600,3297,18.19699103,,,,
1974-0040-MMR,1974,0040,,Natural,Hydrological,Flood,Riverine flood,,,Myanmar,MMR,South-Eastern Asia,Asia,"Myitkyina, Mandalay, Sagaing, Nyaungu, Minbu, Prome, Henzada (Central Burma)",,,,Yes,,,,,Km2,,,,,1974,7,15,1974,7,15,,,1400000,,1400000,,,,,,,18.19699103,,,,
1974-0029-PHL,1974,0029,,Natural,Meteorological,Storm,Tropical cyclone,,Dinah (Bising),Philippines (the),PHL,South-Eastern Asia,Asia,Luzon,,,,,,,,,Kph,,,,,1974,6,8,1974,6,8,106,,1367,,1367,,,,,1000,5495,18.19699103,,,,
1974-0038-PHL,1974,0038,,Natural,Meteorological,Storm,Tropical cyclone,,Ivy (Iliang),Philippines (the),PHL,South-Eastern Asia,Asia,Luzon,,,,,,,,,Kph,,,,,1974,7,17,1974,7,17,21,16,2400,140,2556,,,,,2000,10991,18.19699103,,,,
1974-0051-PHL,1974,0051,,Natural,Meteorological,Storm,Tropical cyclone,,Bess (Susang),Philippines (the),PHL,South-Eastern Asia,Asia,North Luzon,,,,,,,,,Kph,,,,,1974,10,10,1974,10,10,26,40,7142,,7182,,,,,9200,50558,18.19699103,,,,
1974-0052-PHL,1974,0052,,Natural,Meteorological,Storm,Tropical cyclone,,Carmen (Tering),Philippines (the),PHL,South-Eastern Asia,Asia,Luzon,,,,,,,,,Kph,,,,,1974,10,15,1974,10,15,13,9,7776,,7785,,,,,11600,63747,18.19699103,,,,
1974-0054-PHL,1974,0054,,Natural,Meteorological,Storm,Tropical cyclone,,Elaine (Wening),Philippines (the),PHL,South-Eastern Asia,Asia,Luzon,,,,,,,,,Kph,,,,,1974,10,25,1974,10,25,23,50,55575,,55625,,,,,21000,115404,18.19699103,,,,
1974-0056-PHL,1974,0056,,Natural,Meteorological,Storm,Tropical cyclone,,Gloria (Aning),Philippines (the),PHL,South-Eastern Asia,Asia,North Luzon,,,,,,,,,Kph,,,,,1974,11,4,1974,11,4,3,2,22835,1301,24138,,,,,3200,17585,18.19699103,,,,
1974-0058-PHL,1974,0058,,Natural,Meteorological,Storm,Tropical cyclone,,Irma (Bidang),Philippines (the),PHL,South-Eastern Asia,Asia,South Luzon,,,,,,,,,Kph,,,,,1974,11,23,1974,11,23,11,,,5000,5000,,,,,7300,40117,18.19699103,,,,
1974-0081-PHL,1974,0081,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,Agusan Del Norte,,,,,,,,,,,,,,1974,3,17,1974,3,17,,,500,,500,,,,,283,1555,18.19699103,,,,
1974-0039-PHL,1974,0039,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,Central Luzon,,,,Yes,,,,,Km2,,,,,1974,8,,1974,8,,94,,1200000,,1200000,,,,,17800,97818,18.19699103,,,,
1974-0079-PHL,1974,0079,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,Agusan Del Norte,,,,,,,,,Km2,,,,,1974,2,11,1974,2,11,,,1823,,1823,,,,,,,18.19699103,,,,
1975-0139-MMR,1975,0139,,Natural,Meteorological,Storm,Tropical cyclone,,,Myanmar,MMR,South-Eastern Asia,Asia,,,,,,,,,,Kph,,,,,1975,5,,1975,5,,200,,,,,,,,,,,19.86077411,,,,
1975-0077-PHL,1975,0077,,Natural,Meteorological,Storm,Tropical cyclone,,Lola (Auring),Philippines (the),PHL,South-Eastern Asia,Asia,Mindanao,,,,,,,,,Kph,,,,,1975,1,22,1975,1,22,39,8,4518,698,5224,,,,,2161,10881,19.86077411,,,,
1975-0082-PHL,1975,0082,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Sta Cruz, Manila",,,,,,,,,,,,,,1975,3,11,1975,3,11,,,500,,500,,,,,333,1677,19.86077411,,,,
